,title,plays,duration,release_date,cover_url
,Psihedelia,13039126.0,3:46,2003-12-04,https://i.scdn.co/image/ab67616d0000b273724136a05d2062a661672ba4
,Se Periptosi Pou,12689217.0,3:59,2024-11-08,https://i.scdn.co/image/ab67616d0000b273343e5fe2e45a694fd8575f86
,Lekes,9323431.0,4:15,2023-11-10,https://i.scdn.co/image/ab67616d0000b273985d3288f7a0fc2669ef61a9
,Aima,9046474.0,3:29,2022-05-30,https://i.scdn.co/image/ab67616d0000b273dafcec9ea3e0a082230a81f2
,Eleni,6615360.0,4:56,1995-09-18,https://i.scdn.co/image/ab67616d0000b2739b1659f5770ea89cfad1f157
,Protimo,6371304.0,4:04,2012-12-31,https://i.scdn.co/image/ab67616d0000b273c5a969889ee87ce65ce30a24
,Einai Asteio,5942755.0,3:41,2023-07-10,https://i.scdn.co/image/ab67616d0000b27370fe9f99614c45aa5e98845a
,Sti Pira,5685412.0,3:07,2008-12-09,https://i.scdn.co/image/ab67616d0000b27393ae850db2b4228fe4977dab
,Kontra,5008968.0,3:52,2008-12-09,https://i.scdn.co/image/ab67616d0000b27393ae850db2b4228fe4977dab
,Ola Gia Ola,4995507.0,4:42,2025-04-04,https://i.scdn.co/image/ab67616d0000b273fe6b9e2d1c01cfd433154466
,Ise,4922253.0,4:21,2003-12-04,https://i.scdn.co/image/ab67616d0000b273724136a05d2062a661672ba4
,Eho Pethani Gia Sena,4308196.0,3:54,2003-12-04,https://i.scdn.co/image/ab67616d0000b273724136a05d2062a661672ba4
,Agapi Ipervoliki,4157295.0,4:50,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Gazoza,4024955.0,3:45,2022-12-12,https://i.scdn.co/image/ab67616d0000b273e62aef58bf21754351c07baa
,To Poli Poli,3969694.0,4:26,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Treno,3713223.0,4:49,2003-12-04,https://i.scdn.co/image/ab67616d0000b273724136a05d2062a661672ba4
,Kai Eho Tosa Na Thymamai - Hotel Ermou Live Version,3253759.0,2:43,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Atmosphera Ilectrismeni,2719453.0,5:14,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Sigharitiria,2605461.0,5:09,2002-10-10,https://i.scdn.co/image/ab67616d0000b273b6abec5528a11ae2450385c1
,Dodeka,2560340.0,5:22,1985-01-10,https://i.scdn.co/image/ab67616d0000b2735f20f2f63fe64bfe775da003
,Sandre,2510713.0,4:04,2025-06-27,https://i.scdn.co/image/ab67616d0000b2734eaa7d1f10cf5335d0ff8ceb
,Horis To Moro Mou,2402630.0,3:55,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Pes To Xana - Hotel Ermou Live Version,2380289.0,1:54,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Protimo '24,2365949.0,4:08,2024-03-12,https://i.scdn.co/image/ab67616d0000b2735732dcd068158156f5f237da
,Shizofrenia,2350804.0,4:05,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Xana Mana,2262519.0,4:53,2015-11-30,https://i.scdn.co/image/ab67616d0000b273b0f3e9716968614adad15b00
,Xrysopsara,2156233.0,3:54,2024-05-17,https://i.scdn.co/image/ab67616d0000b27325f421c6d59fc75c96b58108
,Psihedelia - Live Version,2153747.0,3:13,2005-01-27,https://i.scdn.co/image/ab67616d0000b2731f1ac446c500bab767932f58
,O Telefteos Horos,2150074.0,5:52,1991-07-05,https://i.scdn.co/image/ab67616d0000b273f3e327be7438dc36251320dc
,Empnefsi - Hotel Ermou Live Version,2092974.0,2:26,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Tyraniemai,2038769.0,4:00,2012-06-11,https://i.scdn.co/image/ab67616d0000b27320a5bdab0e7d4b31ec3d8fe6
,Emis,1888202.0,3:44,1992-06-04,https://i.scdn.co/image/ab67616d0000b2735c6925bf70a4960c8e124d86
,Den Thelo Na Xeris,1863110.0,5:19,1992-06-04,https://i.scdn.co/image/ab67616d0000b273ec8882aba54284ba0cf8e1fd
,Kaka Pedia,1832791.0,5:12,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,"Se Thelo, Me Thelis (Mixed)",1798395.0,4:25,1997-04-16,https://i.scdn.co/image/ab67616d0000b2737e1785e00c2e1ce8aef7bb61
,Protereotita,1798257.0,4:15,2010-11-08,https://i.scdn.co/image/ab67616d0000b2734ac13d5da9b353fd4e6ab919
,Everything,1782749.0,2:60,2006-03-31,https://i.scdn.co/image/ab67616d0000b2739c457e147f0aa4c6c4cead88
,Moni Mou,1688282.0,3:54,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Pes To Ksana,1682235.0,3:51,2002-10-10,https://i.scdn.co/image/ab67616d0000b273b6abec5528a11ae2450385c1
,Sentonia,1673374.0,3:47,1996-02-29,https://i.scdn.co/image/ab67616d0000b2732abb79908fe729496b83a191
,Ke Eho Tosa Na Thimame,1631198.0,3:46,1984-03-14,https://i.scdn.co/image/ab67616d0000b273748dabd792ec65b630b3015e
,Ekpliksi,1552347.0,4:21,2002-10-10,https://i.scdn.co/image/ab67616d0000b273b6abec5528a11ae2450385c1
,Vaterlo,1514483.0,3:58,2003-12-04,https://i.scdn.co/image/ab67616d0000b273724136a05d2062a661672ba4
,Ki Omos Den Teleionei,1429596.0,4:06,2021-06-11,https://i.scdn.co/image/ab67616d0000b273c5cd7945d06063c34e380b01
,Ekatommiria,1428770.0,4:04,1996-02-29,https://i.scdn.co/image/ab67616d0000b2732abb79908fe729496b83a191
,Ksana,1316022.0,4:56,2023-06-26,https://i.scdn.co/image/ab67616d0000b27313381f57957f2c1c8cd65217
,Oso Eho Foni,1314570.0,2:22,1981-05-25,https://i.scdn.co/image/ab67616d0000b2730b0cc51415d4ad57f6c6c9d6
,Oso Eho Foni - Hotel Ermou Live Version,1286347.0,1:35,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Eisai - Hotel Ermou Live Version,1281943.0,2:04,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Na 'Se Kala,1278060.0,4:03,1997-04-16,https://i.scdn.co/image/ab67616d0000b273e69329448409b803d727719e
,Gia Sas Triadafilla,1270119.0,2:50,2004-01-01,https://i.scdn.co/image/ab67616d0000b2730b0cc51415d4ad57f6c6c9d6
,Adistrofi Metrisi,1224917.0,4:00,1984-03-14,https://i.scdn.co/image/ab67616d0000b2739af901b9d9530c01a829a585
,Kalitera I Dio Mas (with Kaiti Garbi),1143887.0,4:15,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Tasis Aftoktonias,1140563.0,4:11,2002-10-10,https://i.scdn.co/image/ab67616d0000b273b6abec5528a11ae2450385c1
,Sta Hronia Tis Ipomonis,1137163.0,2:55,1975-04-19,https://i.scdn.co/image/ab67616d0000b2730b0cc51415d4ad57f6c6c9d6
,Pragmata,1132983.0,4:37,1986-04-22,https://i.scdn.co/image/ab67616d0000b27365c697e7b6b91a77ace8b7b2
,Den Me Agapas,1097515.0,4:56,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Magiko Hali - Hotel Ermou Live Version,1022327.0,4:25,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Apo Makria Ke Agapimeni,997276.0,4:02,2008-12-09,https://i.scdn.co/image/ab67616d0000b27393ae850db2b4228fe4977dab
,Agapi Ypervoliki - Hotel Ermou Live Version,957296.0,1:35,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Apodeixeis - Hotel Ermou Live Version,870927.0,2:26,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Travma,823096.0,4:31,1997-04-16,https://i.scdn.co/image/ab67616d0000b273e69329448409b803d727719e
,Erotevmenaki,809482.0,3:23,1998-04-01,https://i.scdn.co/image/ab67616d0000b273ef7de8aeb8507a7c7990668f
,Agapi Ine Esi,786683.0,4:11,2010-11-01,https://i.scdn.co/image/ab67616d0000b2734ac13d5da9b353fd4e6ab919
,S' Eho Epithimisi,777465.0,3:44,1998-04-01,https://i.scdn.co/image/ab67616d0000b273ef7de8aeb8507a7c7990668f
,Ola Ta Lefta,761455.0,3:47,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Aftos Pou Perimeno,719318.0,2:29,1993-06-01,https://i.scdn.co/image/ab67616d0000b2730b0cc51415d4ad57f6c6c9d6
,Kalimera Kenourgia Mou Agapi,702588.0,3:10,1993-06-01,https://i.scdn.co/image/ab67616d0000b2730b0cc51415d4ad57f6c6c9d6
,Treno - Hotel Ermou Live Version,693557.0,2:29,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Fabulous,679609.0,2:59,2009-11-16,https://i.scdn.co/image/ab67616d0000b2733c1000a31c891246e049028f
,Agapi Einai Esy - Hotel Ermou Live Version,678124.0,0:37,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Agapi Ypervoliki - 2023 Version,670157.0,3:23,2022-12-23,https://i.scdn.co/image/ab67616d0000b27335075122c25f7c290f1a676c
,Pragmata - Hotel Ermou Live Version,656472.0,3:55,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Treno - Live Version,641438.0,5:30,2005-01-27,https://i.scdn.co/image/ab67616d0000b2731f1ac446c500bab767932f58
,Mavra Gialia,639196.0,4:29,1997-04-16,https://i.scdn.co/image/ab67616d0000b273e69329448409b803d727719e
,Agapoula Mou,637531.0,3:28,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Ola Ta Lefta - Hotel Ermou Live Lounge Version,625915.0,3:13,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Kravgi Hit Mix,624819.0,4:49,2000-11-16,https://i.scdn.co/image/ab67616d0000b2732f038cc4ad078bf55ed8c2a5
,Exairesi,596233.0,4:36,2025-11-21,https://i.scdn.co/image/ab67616d0000b2730b4693ef4d1f7a2f62a0e982
,Kalokairina Filia,559232.0,4:00,2017-05-08,https://i.scdn.co/image/ab67616d0000b273485738513921fd2174f63224
,Nylon,545803.0,4:57,2005-09-26,https://i.scdn.co/image/ab67616d0000b2737378ccb9d3a30519e6335e07
,Labo,543222.0,4:18,1992-12-24,https://i.scdn.co/image/ab67616d0000b273ec8882aba54284ba0cf8e1fd
,Gia Teleftea Fora,537665.0,4:41,2005-09-26,https://i.scdn.co/image/ab67616d0000b2737378ccb9d3a30519e6335e07
,Parte Ta Ola,523192.0,4:12,1996-02-29,https://i.scdn.co/image/ab67616d0000b2732abb79908fe729496b83a191
,Den S'Allazo,518000.0,2:21,1988-06-28,https://i.scdn.co/image/ab67616d0000b27335ea6e4b84aab9e468c0b007
,Apodixis,516073.0,2:46,1986-04-22,https://i.scdn.co/image/ab67616d0000b27365c697e7b6b91a77ace8b7b2
,Min Psahnis Tin Agapi,513181.0,4:58,2003-12-04,https://i.scdn.co/image/ab67616d0000b273724136a05d2062a661672ba4
,Trelenome,507106.0,3:55,1996-02-29,https://i.scdn.co/image/ab67616d0000b2732abb79908fe729496b83a191
,Agapi Ine,499435.0,4:08,2005-09-26,https://i.scdn.co/image/ab67616d0000b2737378ccb9d3a30519e6335e07
,Den Einai Psema,497107.0,4:11,2019-01-17,https://i.scdn.co/image/ab67616d0000b2738a5c3916e7aac5b71b4c72fe
,Supernatural Love,484873.0,3:04,2000-06-13,https://i.scdn.co/image/ab67616d0000b27355c69d02a37edefde7c5a8ce
,Ase Tous Erotes,483146.0,4:29,2015-11-30,https://i.scdn.co/image/ab67616d0000b273b0f3e9716968614adad15b00
,Antistrofi Metrisi - Hotel Ermou Live Version,468288.0,2:56,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Magiko Hali,466341.0,5:11,1988-06-28,https://i.scdn.co/image/ab67616d0000b27335ea6e4b84aab9e468c0b007
,Methysmeni Mou Kardia - Hotel Ermou Live Version,439703.0,2:39,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Kanenas,436921.0,4:24,2005-09-26,https://i.scdn.co/image/ab67616d0000b2737378ccb9d3a30519e6335e07
,Atmosfera Ilektrismeni - Live,424005.0,4:27,2021-02-15,https://i.scdn.co/image/ab67616d0000b273354a278f40042aca47e7db91
,Erotevmenaki - Live Version,418865.0,0:32,2005-01-27,https://i.scdn.co/image/ab67616d0000b2731f1ac446c500bab767932f58
,Kalimera Kenourgia Mou Agapi - Live Version,416058.0,0:32,1984-03-14,https://i.scdn.co/image/ab67616d0000b2731f1ac446c500bab767932f58
,Hronia Polla,413180.0,3:23,2002-10-10,https://i.scdn.co/image/ab67616d0000b273b6abec5528a11ae2450385c1
,To Apolyto Keno - Hotel Ermou Live Version,411762.0,4:24,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Kalimera Kenourgia Mou Agapi - Mixed,411259.0,0:30,2005-11-09,https://i.scdn.co/image/ab67616d0000b27358a45a966c0c09b8b5371b8d
,Metra,410595.0,5:17,1995-07-28,https://i.scdn.co/image/ab67616d0000b2734fa1298ad524b31f4e71487e
,Alitissa Psihi,409933.0,4:31,2008-12-09,https://i.scdn.co/image/ab67616d0000b27393ae850db2b4228fe4977dab
,Atmosfaira - Hotel Ermou Live Version,406397.0,2:58,2018-07-23,https://i.scdn.co/image/ab67616d0000b27358a2973daf4f31ec68e53ce9
,Ebnefsi,397632.0,3:22,1989-03-24,https://i.scdn.co/image/ab67616d0000b273feb9079b2827195dbd9c7994
